txn_id,account_id,txn_date,amount,merchant
TXN017275,ACC0264,2025-03-22,80860.76,Amazon
TXN007535,ACC0483,2025-04-16,64504.1,Amazon
TXN009494,ACC0228,2025-03-19,40930.29,Swiggy
TXN017479,ACC0467,2025-03-31,133294.1,Flipkart
TXN005493,ACC0258,2025-03-25,73413.57,Flipkart
TXN016127,ACC0330,2025-06-10,136070.2,Amazon
TXN006294,ACC0084,2025-07-24,59931.14,Swiggy
TXN011090,ACC0204,2025-03-12,102502.31,Flipkart
TXN009410,ACC0122,2025-05-15,124488.59,BigBasket
TXN013253,ACC0325,2025-03-23,24426.47,Flipkart
TXN004064,ACC0446,2025-02-05,139714.98,Flipkart
TXN019660,ACC0453,2025-04-04,93904.02,Amazon
TXN000937,ACC0023,2025-02-03,26836.89,Amazon
TXN002143,ACC0006,2025-01-31,17538.31,Flipkart
TXN000097,ACC0270,2025-04-25,79249.56,BigBasket
TXN011784,ACC0295,2025-06-19,90905.39,BigBasket
TXN012278,ACC0108,2025-06-26,109248.78,Flipkart
TXN007701,ACC0246,2025-04-08,61560.96,Amazon
TXN001432,ACC0241,2025-01-31,136283.97,Amazon
TXN018608,ACC0485,2025-06-29,36534.94,Flipkart
TXN003829,ACC0126,2025-04-11,72677.28,Uber
TXN012782,ACC0320,2025-07-22,31033.39,Flipkart
TXN000084,ACC0206,2025-06-21,14353.0,Swiggy
TXN006806,ACC0057,2025-02-26,813.79,Unknown_POS
TXN016892,ACC0143,2025-06-21,6958.17,Unknown_POS
TXN016493,ACC0065,2025-01-02,102171.26,Unknown_POS
TXN015174,ACC0276,2025-06-15,89555.97,Uber
TXN014679,ACC0061,2025-01-29,114172.1,ATM_Withdrawal
TXN012015,ACC0219,2025-04-03,86538.39,Swiggy
TXN004671,ACC0302,2025-04-01,34439.12,Flipkart
TXN009516,ACC0352,2025-07-24,137008.86,BigBasket
TXN010350,ACC0441,2025-05-20,139967.15,Zomato
TXN006934,ACC0448,2025-03-04,105470.7,Flipkart
TXN016642,ACC0228,2025-05-16,58999.21,Swiggy
TXN013953,ACC0468,2025-05-10,84983.37,Unknown_POS
TXN004930,ACC0052,2025-01-22,149517.37,ATM_Withdrawal
TXN003478,ACC0340,2025-05-09,115030.19,Zomato
TXN013910,ACC0054,2025-07-18,139219.53,Flipkart
TXN010025,ACC0265,2025-03-29,7798.11,Swiggy
TXN001185,ACC0116,2025-02-17,63744.54,Amazon
TXN009317,ACC0287,2025-07-05,40970.41,Unknown_POS
TXN010643,ACC0297,2025-05-05,83039.23,ATM_Withdrawal
TXN014748,ACC0264,2025-04-03,106789.87,Unknown_POS
TXN015897,ACC0208,2025-02-19,3574.79,Zomato
TXN017563,ACC0435,2025-02-14,10198.09,ATM_Withdrawal
TXN011538,ACC0121,2025-07-03,57039.39,Amazon
TXN018547,ACC0415,2025-03-06,32294.57,Uber
TXN008737,ACC0323,2025-04-09,114766.88,Uber
TXN004884,ACC0003,2025-01-15,13389.46,Swiggy
TXN006936,ACC0307,2025-06-18,93974.05,Unknown_POS
TXN016520,ACC0366,2025-06-02,110455.28,ATM_Withdrawal
TXN005455,ACC0199,2025-03-16,14608.86,Uber
TXN008229,ACC0335,2025-05-04,47014.13,Uber
TXN000664,ACC0067,2025-02-11,87618.71,Uber
TXN016660,ACC0018,2025-03-15,61117.0,ATM_Withdrawal
TXN006643,ACC0077,2025-04-02,13964.61,Uber
TXN017712,ACC0439,2025-01-31,75330.79,Uber
TXN019802,ACC0074,2025-04-21,73257.36,Unknown_POS
TXN000023,ACC0145,2025-05-07,89647.94,ATM_Withdrawal
TXN018057,ACC0139,2025-03-30,3873.22,Flipkart
TXN007387,ACC0464,2025-01-28,122844.13,Swiggy
TXN009598,ACC0328,2025-06-15,22051.03,ATM_Withdrawal
TXN007591,ACC0361,2025-06-05,147305.34,Swiggy
TXN010172,ACC0397,2025-07-30,137423.29,Unknown_POS
TXN005768,ACC0202,2025-04-26,148030.5,Unknown_POS
TXN011275,ACC0310,2025-04-17,54765.32,Swiggy
TXN015733,ACC0312,2025-07-28,38611.62,BigBasket
TXN013414,ACC0334,2025-06-10,100214.27,Uber
TXN012905,ACC0453,2025-05-28,126192.85,BigBasket
TXN007009,ACC0019,2025-01-24,144311.89,Amazon
TXN013516,ACC0289,2025-06-28,14081.66,Flipkart
TXN003044,ACC0173,2025-07-01,88543.45,Zomato
TXN016773,ACC0333,2025-05-23,125425.09,Unknown_POS
TXN008966,ACC0102,2025-02-18,35021.57,Zomato
TXN000604,ACC0006,2025-06-14,140158.99,ATM_Withdrawal
TXN018579,ACC0147,2025-03-27,69154.62,Uber
TXN011415,ACC0402,2025-03-04,110265.23,BigBasket
TXN004519,ACC0164,2025-05-23,140957.43,Uber
TXN015561,ACC0177,2025-04-20,127724.37,Unknown_POS
TXN006714,ACC0402,2025-01-26,59024.79,Swiggy
TXN019061,ACC0164,2025-03-20,13946.67,Zomato
TXN014714,ACC0204,2025-06-18,65988.86,Swiggy
TXN013844,ACC0060,2025-01-29,31679.52,Uber
TXN015657,ACC0017,2025-03-25,43633.78,Flipkart
TXN009702,ACC0492,2025-02-09,114410.99,Zomato
TXN019907,ACC0369,2025-02-08,69582.74,ATM_Withdrawal
TXN006025,ACC0087,2025-07-13,132444.3,Uber
TXN013666,ACC0464,2025-01-20,85396.33,Flipkart
TXN017580,ACC0309,2025-05-27,39072.58,Zomato
TXN010625,ACC0251,2025-06-25,134872.0,BigBasket
TXN013141,ACC0187,2025-05-29,81585.29,Flipkart
TXN017651,ACC0118,2025-01-14,72290.09,Zomato
TXN011048,ACC0172,2025-04-18,8174.13,Uber
TXN005271,ACC0485,2025-01-13,24547.26,Uber
TXN019182,ACC0052,2025-05-20,55697.33,ATM_Withdrawal
TXN019109,ACC0243,2025-05-28,66240.37,Zomato
TXN010917,ACC0495,2025-01-12,127663.08,Amazon
TXN006360,ACC0223,2025-07-10,140512.58,Unknown_POS
TXN003260,ACC0391,2025-01-10,9224.16,Zomato
TXN012733,ACC0304,2025-03-23,36800.7,Unknown_POS
TXN012843,ACC0199,2025-05-05,40466.95,Unknown_POS
TXN003944,ACC0413,2025-06-02,116755.5,Zomato
TXN012428,ACC0048,2025-04-25,52164.99,Unknown_POS
TXN007526,ACC0387,2025-05-01,114991.28,Zomato
TXN013658,ACC0250,2025-02-12,46135.96,ATM_Withdrawal
TXN018929,ACC0177,2025-06-11,102794.55,Uber
TXN008300,ACC0429,2025-03-04,22143.92,Flipkart
TXN007977,ACC0104,2025-01-04,85951.09,BigBasket
TXN014807,ACC0135,2025-01-23,3875.42,BigBasket
TXN005794,ACC0271,2025-05-13,41620.26,Unknown_POS
TXN012461,ACC0401,2025-05-13,25645.12,Uber
TXN001517,ACC0124,2025-02-08,111977.71,Uber
TXN000053,ACC0313,2025-05-04,28880.01,Zomato
TXN008135,ACC0056,2025-06-01,117425.57,Unknown_POS
TXN013497,ACC0011,2025-07-18,79318.36,Zomato
TXN011295,ACC0113,2025-06-27,55321.79,Swiggy
TXN008255,ACC0360,2025-01-21,148655.39,Zomato
TXN013901,ACC0163,2025-04-17,74351.39,Uber
TXN017570,ACC0200,2025-06-28,51477.63,Zomato
TXN016078,ACC0265,2025-05-21,77119.56,Flipkart
TXN019236,ACC0105,2025-01-22,37304.65,ATM_Withdrawal
TXN000468,ACC0116,2025-03-10,84658.78,Swiggy
TXN000629,ACC0284,2025-04-21,125830.48,ATM_Withdrawal
TXN012699,ACC0285,2025-05-15,117273.2,Unknown_POS
TXN017096,ACC0311,2025-01-24,10581.17,Uber
TXN002728,ACC0483,2025-04-04,117042.25,Uber
TXN011547,ACC0444,2025-05-03,126660.57,ATM_Withdrawal
TXN011920,ACC0424,2025-03-01,84454.22,Amazon
TXN013791,ACC0005,2025-07-05,87420.61,BigBasket
TXN014942,ACC0016,2025-06-20,29585.72,Zomato
TXN013519,ACC0143,2025-02-18,123867.9,BigBasket
TXN013512,ACC0391,2025-06-11,75737.76,Uber
TXN017142,ACC0317,2025-04-20,62141.43,Swiggy
TXN011032,ACC0180,2025-04-07,143115.96,Amazon
TXN000223,ACC0072,2025-06-12,45459.75,Uber
TXN014536,ACC0180,2025-04-26,8385.42,Zomato
TXN019071,ACC0443,2025-01-26,70822.42,ATM_Withdrawal
TXN008288,ACC0486,2025-06-10,36789.55,Unknown_POS
TXN013007,ACC0038,2025-03-07,18381.2,Flipkart
TXN002087,ACC0151,2025-06-05,29301.79,Swiggy
TXN006893,ACC0155,2025-05-17,117046.24,BigBasket
TXN000536,ACC0485,2025-06-24,134943.69,Flipkart
TXN004416,ACC0429,2025-02-03,48051.44,Zomato
TXN016271,ACC0492,2025-05-29,22509.63,Unknown_POS
TXN003791,ACC0269,2025-06-20,39919.83,Amazon
TXN002648,ACC0208,2025-05-04,147405.31,Zomato
TXN004823,ACC0237,2025-04-22,56941.39,Amazon
TXN002322,ACC0252,2025-02-13,148615.67,Zomato
TXN013775,ACC0248,2025-05-12,118625.6,Amazon
TXN018811,ACC0014,2025-05-29,89337.52,BigBasket
TXN017825,ACC0267,2025-03-15,49881.24,BigBasket
TXN005004,ACC0055,2025-07-17,16854.08,Unknown_POS
TXN000189,ACC0175,2025-06-04,115362.4,Unknown_POS
TXN007141,ACC0163,2025-01-08,138645.44,Uber
TXN006494,ACC0240,2025-02-18,126665.38,Swiggy
TXN001114,ACC0192,2025-07-20,5657.39,Zomato
TXN000819,ACC0256,2025-07-08,29990.0,Zomato
TXN005655,ACC0056,2025-02-22,81103.35,Unknown_POS
TXN000010,ACC0081,2025-04-23,62372.48,ATM_Withdrawal
TXN008304,ACC0467,2025-01-27,26261.99,Zomato
TXN017700,ACC0395,2025-05-16,71920.44,Zomato
TXN006357,ACC0299,2025-01-14,47931.72,ATM_Withdrawal
TXN000862,ACC0383,2025-05-31,78164.31,ATM_Withdrawal
TXN018088,ACC0435,2025-05-25,43832.37,ATM_Withdrawal
TXN013046,ACC0494,2025-06-18,130817.93,Unknown_POS
TXN014085,ACC0166,2025-03-19,16207.47,Unknown_POS
TXN005252,ACC0484,2025-01-18,39200.66,BigBasket
TXN007876,ACC0290,2025-05-29,1839.57,Zomato
TXN016621,ACC0168,2025-05-30,147030.11,Swiggy
TXN006563,ACC0436,2025-01-13,29807.89,ATM_Withdrawal
TXN014237,ACC0008,2025-02-18,101794.45,Swiggy
TXN018894,ACC0254,2025-05-21,51957.89,ATM_Withdrawal
TXN001973,ACC0274,2025-07-09,58657.88,Flipkart
TXN016836,ACC0204,2025-04-01,14390.47,Swiggy
TXN017425,ACC0446,2025-04-12,8267.95,Unknown_POS
TXN018903,ACC0269,2025-05-13,127859.48,BigBasket
TXN008719,ACC0312,2025-04-21,99024.53,BigBasket
TXN014781,ACC0442,2025-05-13,131728.14,BigBasket
TXN016039,ACC0244,2025-02-22,34954.83,Unknown_POS
TXN004653,ACC0462,2025-02-07,134622.15,Flipkart
TXN005810,ACC0417,2025-01-30,36143.24,ATM_Withdrawal
TXN012314,ACC0088,2025-05-08,79275.17,Uber
TXN009122,ACC0420,2025-04-14,1782.65,BigBasket
TXN005031,ACC0214,2025-03-27,132956.07,Unknown_POS
TXN016299,ACC0322,2025-01-17,59724.83,Uber
TXN006497,ACC0236,2025-04-03,91468.89,Flipkart
TXN001014,ACC0202,2025-07-10,23592.94,BigBasket
TXN017506,ACC0055,2025-05-02,43858.68,BigBasket
TXN012049,ACC0454,2025-06-09,15886.05,Flipkart
TXN006885,ACC0488,2025-02-10,90055.8,Swiggy
TXN013436,ACC0008,2025-07-17,64626.39,BigBasket
TXN006814,ACC0209,2025-02-13,28866.49,Flipkart
TXN005798,ACC0047,2025-02-11,122285.87,BigBasket
TXN019103,ACC0010,2025-06-18,54330.97,Amazon
TXN012281,ACC0327,2025-02-08,14244.43,Flipkart
TXN014966,ACC0018,2025-01-03,69787.94,Uber
TXN017389,ACC0196,2025-03-03,30983.79,Swiggy
TXN005795,ACC0275,2025-01-06,148961.21,Unknown_POS
TXN008178,ACC0022,2025-02-27,141456.14,Flipkart
TXN014067,ACC0349,2025-03-19,19721.9,Flipkart
TXN000122,ACC0229,2025-06-03,100819.94,Amazon
TXN005592,ACC0210,2025-03-09,6475.91,BigBasket
TXN007248,ACC0055,2025-03-05,38339.99,ATM_Withdrawal
TXN019959,ACC0004,2025-05-01,98381.56,Unknown_POS
TXN009305,ACC0027,2025-02-13,57432.69,Swiggy
TXN013990,ACC0309,2025-07-02,25746.22,ATM_Withdrawal
TXN002744,ACC0473,2025-03-09,121546.04,Zomato
TXN006488,ACC0072,2025-06-18,147389.53,Amazon
TXN009527,ACC0182,2025-02-19,132427.41,Uber
TXN013649,ACC0013,2025-02-03,123454.26,ATM_Withdrawal
TXN005525,ACC0246,2025-02-28,86637.04,Zomato
TXN005395,ACC0452,2025-05-09,91431.6,Unknown_POS
TXN003387,ACC0470,2025-07-20,147826.36,ATM_Withdrawal
TXN000014,ACC0264,2025-05-24,15972.28,Zomato
TXN018602,ACC0294,2025-02-22,123408.62,Swiggy
TXN000313,ACC0329,2025-06-23,21470.82,Amazon
TXN002927,ACC0479,2025-03-07,84188.79,Zomato
TXN016171,ACC0325,2025-07-02,104775.29,Flipkart
TXN011849,ACC0385,2025-03-04,71788.86,ATM_Withdrawal
TXN007832,ACC0006,2025-02-20,292.83,ATM_Withdrawal
TXN012238,ACC0099,2025-07-03,125781.02,ATM_Withdrawal
TXN004189,ACC0386,2025-03-16,39157.57,Flipkart
TXN009762,ACC0076,2025-07-05,131517.07,Uber
TXN016820,ACC0278,2025-06-27,131268.59,Flipkart
TXN010946,ACC0387,2025-02-23,71855.48,Uber
TXN018609,ACC0451,2025-01-04,16263.49,Zomato
TXN016072,ACC0365,2025-05-17,29395.13,Zomato
TXN016678,ACC0352,2025-04-25,58640.91,ATM_Withdrawal
TXN009193,ACC0277,2025-05-20,145481.84,Uber
TXN004150,ACC0236,2025-01-16,99266.11,Zomato
TXN016028,ACC0104,2025-03-10,1700.19,BigBasket
TXN001797,ACC0024,2025-02-11,110890.48,Flipkart
TXN005260,ACC0336,2025-01-28,2856.55,Zomato
TXN018370,ACC0481,2025-05-20,47087.14,BigBasket
TXN005195,ACC0169,2025-03-21,28297.0,BigBasket
TXN002775,ACC0189,2025-01-12,43666.35,Swiggy
TXN016430,ACC0029,2025-07-18,126032.48,Amazon
TXN017462,ACC0151,2025-02-27,54845.02,Flipkart
TXN016507,ACC0409,2025-05-19,27580.44,Uber
TXN016935,ACC0464,2025-03-14,145211.84,Swiggy
TXN004681,ACC0480,2025-06-06,64424.77,Uber
TXN008103,ACC0209,2025-05-11,70996.17,BigBasket
TXN005048,ACC0236,2025-07-12,131558.09,Amazon
TXN007312,ACC0177,2025-03-28,58453.32,Flipkart
TXN018867,ACC0393,2025-02-04,118208.48,ATM_Withdrawal
TXN010855,ACC0158,2025-04-25,86956.82,Unknown_POS
TXN018798,ACC0477,2025-05-06,135485.59,ATM_Withdrawal
TXN012303,ACC0085,2025-05-04,139281.34,ATM_Withdrawal
TXN000538,ACC0216,2025-07-21,133032.19,BigBasket
TXN000316,ACC0471,2025-04-16,92430.6,ATM_Withdrawal
TXN002529,ACC0049,2025-07-25,62291.08,Uber
TXN016424,ACC0385,2025-05-28,127319.11,Zomato
TXN001155,ACC0402,2025-04-22,85103.32,BigBasket
TXN009880,ACC0434,2025-04-18,134465.99,Amazon
TXN013766,ACC0121,2025-05-12,96609.8,Flipkart
TXN017891,ACC0133,2025-05-15,88916.42,Unknown_POS
TXN004727,ACC0264,2025-05-29,39022.81,BigBasket
TXN016294,ACC0250,2025-07-28,86478.8,BigBasket
TXN008802,ACC0111,2025-01-08,119872.26,Unknown_POS
TXN014451,ACC0479,2025-06-03,147701.12,Amazon
TXN019760,ACC0148,2025-07-06,91828.52,BigBasket
TXN011760,ACC0264,2025-05-05,110461.35,Zomato
TXN002144,ACC0251,2025-06-14,100335.39,Zomato
TXN003507,ACC0236,2025-07-07,67874.16,Unknown_POS
TXN019316,ACC0087,2025-03-16,49795.86,Flipkart
TXN002504,ACC0222,2025-04-25,63589.41,Uber
TXN014592,ACC0258,2025-04-24,74685.72,Flipkart
TXN009844,ACC0341,2025-05-07,38409.13,Zomato
TXN009552,ACC0375,2025-07-09,107945.7,Flipkart
TXN018407,ACC0250,2025-01-15,8018.53,Zomato
TXN018969,ACC0104,2025-01-30,103198.03,Zomato
TXN003778,ACC0011,2025-07-01,78800.02,BigBasket
TXN018461,ACC0405,2025-07-26,31888.97,ATM_Withdrawal
TXN005180,ACC0412,2025-01-01,121689.96,Amazon
TXN019901,ACC0432,2025-07-12,92031.03,Swiggy
TXN002773,ACC0172,2025-04-15,134613.96,BigBasket
TXN015341,ACC0416,2025-01-25,124487.74,Amazon
TXN017637,ACC0460,2025-01-18,109288.47,Swiggy
TXN010492,ACC0259,2025-03-08,24630.8,Amazon
TXN012684,ACC0376,2025-03-30,46839.77,Uber
TXN008741,ACC0403,2025-02-13,110687.11,Uber
TXN016381,ACC0480,2025-01-29,36021.1,Zomato
TXN017437,ACC0395,2025-07-20,15941.81,Swiggy
TXN000308,ACC0005,2025-01-03,104354.79,Flipkart
TXN018639,ACC0238,2025-05-17,131440.36,Amazon
TXN017633,ACC0162,2025-05-03,3909.07,Swiggy
TXN002949,ACC0101,2025-04-24,54180.66,Zomato
TXN017381,ACC0489,2025-04-19,144427.94,Zomato
TXN017168,ACC0445,2025-04-10,24615.82,Flipkart
TXN005001,ACC0035,2025-04-01,136040.31,Flipkart
TXN007972,ACC0164,2025-06-16,110971.23,Flipkart
TXN017704,ACC0469,2025-01-30,35396.26,Zomato
TXN003630,ACC0271,2025-05-06,69430.25,Uber
TXN003361,ACC0328,2025-02-17,113496.84,Zomato
TXN016284,ACC0412,2025-07-21,748.66,ATM_Withdrawal
TXN000624,ACC0062,2025-04-11,32377.65,Zomato
TXN008957,ACC0357,2025-04-13,23943.16,Zomato
TXN017553,ACC0241,2025-06-27,98054.75,Unknown_POS
TXN015770,ACC0024,2025-01-17,70516.91,ATM_Withdrawal
TXN016574,ACC0276,2025-05-11,125878.21,Unknown_POS
TXN002478,ACC0395,2025-03-08,98905.69,Uber
TXN010388,ACC0290,2025-01-07,17714.84,Zomato
TXN007401,ACC0169,2025-06-16,141858.92,Flipkart
TXN010150,ACC0126,2025-02-11,120025.05,Flipkart
TXN011615,ACC0099,2025-02-08,19319.34,ATM_Withdrawal
TXN005423,ACC0297,2025-06-05,3420.1,Uber
TXN011785,ACC0367,2025-02-26,57719.27,ATM_Withdrawal
TXN008142,ACC0260,2025-07-10,108002.18,Zomato
TXN019304,ACC0063,2025-06-23,37242.94,Flipkart
TXN002086,ACC0338,2025-06-29,135785.15,Unknown_POS
TXN016605,ACC0257,2025-07-25,140391.66,Swiggy
TXN010146,ACC0402,2025-06-23,34862.32,Unknown_POS
TXN002484,ACC0408,2025-01-06,62091.08,ATM_Withdrawal
TXN017975,ACC0466,2025-03-08,104128.06,Flipkart
TXN019052,ACC0379,2025-03-31,138928.04,Swiggy
TXN016862,ACC0427,2025-05-15,137530.29,Zomato
TXN007165,ACC0334,2025-07-01,63550.01,Uber
TXN006217,ACC0335,2025-06-18,104774.35,Unknown_POS
TXN002194,ACC0409,2025-04-30,75359.28,Uber
TXN000453,ACC0361,2025-01-08,64726.93,Swiggy
TXN015746,ACC0369,2025-03-02,40322.21,Amazon
TXN015422,ACC0270,2025-01-21,137359.23,Amazon
TXN016828,ACC0118,2025-03-04,122038.65,Swiggy
TXN000266,ACC0408,2025-07-14,33118.4,Amazon
TXN003283,ACC0169,2025-07-01,146094.81,Uber
TXN015836,ACC0279,2025-01-19,20385.64,Unknown_POS
TXN008427,ACC0468,2025-07-20,128452.3,Zomato
TXN012964,ACC0324,2025-06-14,88297.56,Uber
TXN001578,ACC0485,2025-07-28,117329.19,Uber
TXN002082,ACC0448,2025-01-12,145441.16,BigBasket
TXN000118,ACC0236,2025-03-30,23310.45,Zomato
TXN007100,ACC0034,2025-05-22,66532.92,Flipkart
TXN018807,ACC0418,2025-03-28,109063.98,Swiggy
TXN001379,ACC0229,2025-04-02,13917.55,Amazon
TXN019707,ACC0089,2025-02-19,133740.78,Amazon
TXN000707,ACC0109,2025-04-16,135848.92,Swiggy
TXN017849,ACC0184,2025-03-28,95662.96,Zomato
TXN015906,ACC0249,2025-05-10,93778.41,Zomato
TXN005610,ACC0404,2025-01-28,113645.97,Uber
TXN010236,ACC0129,2025-02-23,123565.64,Unknown_POS
TXN018429,ACC0074,2025-04-23,9821.13,BigBasket
TXN004196,ACC0002,2025-06-19,39229.73,Zomato
TXN019982,ACC0234,2025-02-06,50886.37,Zomato
TXN015278,ACC0232,2025-07-23,121967.08,Unknown_POS
TXN012270,ACC0334,2025-02-07,149085.35,Zomato
TXN003954,ACC0486,2025-06-19,9994.77,BigBasket
TXN014922,ACC0220,2025-01-01,30255.15,Swiggy
TXN008512,ACC0453,2025-02-07,76660.63,ATM_Withdrawal
TXN014073,ACC0277,2025-03-02,109324.81,BigBasket
TXN003491,ACC0190,2025-01-10,21565.8,Flipkart
TXN018315,ACC0056,2025-03-31,135340.93,BigBasket
TXN018628,ACC0275,2025-05-22,129984.92,Amazon
TXN011139,ACC0418,2025-07-19,54487.66,Uber
TXN012498,ACC0037,2025-04-08,21898.18,Unknown_POS
TXN015551,ACC0204,2025-04-25,62934.79,ATM_Withdrawal
TXN011692,ACC0091,2025-07-09,73220.76,Amazon
TXN010371,ACC0043,2025-05-04,102881.13,BigBasket
TXN015871,ACC0058,2025-06-30,66004.85,Swiggy
TXN010777,ACC0459,2025-01-19,134141.85,Uber
TXN001983,ACC0421,2025-02-19,102009.93,Flipkart
TXN003187,ACC0400,2025-07-05,40444.01,Uber
TXN015948,ACC0147,2025-04-09,82132.65,Flipkart
TXN018720,ACC0205,2025-03-08,50736.38,Amazon
TXN000569,ACC0155,2025-04-18,99266.6,Uber
TXN009392,ACC0181,2025-03-09,145359.52,Zomato
TXN014251,ACC0360,2025-01-06,119523.48,Swiggy
TXN006080,ACC0257,2025-03-28,93891.93,BigBasket
TXN007970,ACC0338,2025-06-28,10269.21,Uber
TXN009756,ACC0369,2025-01-30,83983.98,Amazon
TXN012367,ACC0326,2025-04-17,22382.48,Zomato
TXN012738,ACC0410,2025-06-22,124726.59,Swiggy
TXN015332,ACC0086,2025-04-29,139887.65,Flipkart
TXN000141,ACC0448,2025-01-19,28265.09,Zomato
TXN019163,ACC0225,2025-06-07,88428.99,Uber
TXN005883,ACC0272,2025-01-05,116458.69,ATM_Withdrawal
TXN013556,ACC0285,2025-04-23,61622.4,Uber
TXN001242,ACC0313,2025-04-11,26807.4,ATM_Withdrawal
TXN010629,ACC0355,2025-03-25,54752.61,Unknown_POS
TXN000944,ACC0286,2025-07-10,140739.67,Unknown_POS
TXN002315,ACC0080,2025-03-04,8428.53,Uber
TXN012160,ACC0214,2025-07-23,47781.98,Unknown_POS
TXN014855,ACC0172,2025-03-18,94671.68,Unknown_POS
TXN013809,ACC0233,2025-05-29,123847.44,BigBasket
TXN005233,ACC0371,2025-02-25,148249.66,Uber
TXN008086,ACC0062,2025-07-10,61607.07,Flipkart
TXN000436,ACC0436,2025-07-17,144779.33,Amazon
TXN011064,ACC0468,2025-01-19,69980.96,Amazon
TXN007391,ACC0051,2025-02-23,108513.02,Uber
TXN008443,ACC0472,2025-06-06,77382.92,Amazon
TXN007235,ACC0473,2025-06-08,89677.05,Flipkart
TXN019786,ACC0410,2025-01-27,118407.1,Zomato
TXN005111,ACC0449,2025-07-09,123062.35,Zomato
TXN002684,ACC0417,2025-05-16,121310.4,Zomato
TXN014365,ACC0392,2025-01-25,74809.55,Flipkart
TXN008678,ACC0089,2025-02-19,143108.27,Swiggy
TXN004155,ACC0088,2025-04-06,5317.67,Swiggy
TXN008162,ACC0338,2025-04-05,77822.63,Amazon
TXN011008,ACC0031,2025-07-11,110148.53,Amazon
TXN017392,ACC0044,2025-05-30,134797.77,Amazon
TXN008149,ACC0115,2025-03-22,23650.4,Uber
TXN004439,ACC0053,2025-02-27,129074.51,Flipkart
TXN013074,ACC0165,2025-07-04,104353.82,Unknown_POS
TXN014166,ACC0372,2025-01-11,40828.31,Flipkart
TXN013843,ACC0436,2025-01-17,32979.85,Amazon
TXN011700,ACC0178,2025-01-01,123693.37,Zomato
TXN009547,ACC0171,2025-02-03,70988.58,Swiggy
TXN013369,ACC0018,2025-03-13,62276.72,Swiggy
TXN004875,ACC0164,2025-04-22,116936.37,Swiggy
TXN012242,ACC0452,2025-03-24,24589.43,Swiggy
TXN013344,ACC0193,2025-01-18,135770.5,Amazon
TXN005341,ACC0215,2025-01-21,132879.05,BigBasket
TXN005946,ACC0459,2025-05-27,17725.05,Unknown_POS
TXN018052,ACC0005,2025-03-19,61164.11,ATM_Withdrawal
TXN007889,ACC0115,2025-03-21,48723.38,ATM_Withdrawal
TXN016691,ACC0278,2025-03-22,104284.68,Amazon
TXN018439,ACC0010,2025-01-10,45590.1,Zomato
TXN019845,ACC0429,2025-02-25,102342.25,Swiggy
TXN017244,ACC0470,2025-04-25,85382.87,ATM_Withdrawal
TXN015607,ACC0068,2025-01-17,43996.37,Flipkart
TXN012620,ACC0284,2025-02-12,83078.74,ATM_Withdrawal
TXN005412,ACC0236,2025-05-09,104234.29,BigBasket
TXN009174,ACC0112,2025-05-06,93425.19,Flipkart
TXN003070,ACC0466,2025-02-16,101747.33,Uber
TXN006092,ACC0435,2025-04-30,19749.47,Unknown_POS
TXN009432,ACC0154,2025-04-25,115157.49,ATM_Withdrawal
TXN018927,ACC0132,2025-07-19,122214.79,ATM_Withdrawal
TXN001697,ACC0467,2025-04-03,23597.03,Uber
TXN015329,ACC0293,2025-01-30,37941.19,Amazon
TXN012930,ACC0343,2025-03-08,7816.02,BigBasket
TXN018857,ACC0407,2025-01-30,49421.2,Amazon
TXN006775,ACC0149,2025-01-24,17928.7,ATM_Withdrawal
TXN009519,ACC0423,2025-07-25,69083.2,Unknown_POS
TXN004955,ACC0450,2025-02-24,64289.82,Uber
TXN008169,ACC0249,2025-06-12,92150.99,Unknown_POS
TXN008975,ACC0152,2025-04-05,126630.38,BigBasket
TXN011071,ACC0016,2025-04-23,1719.61,BigBasket
TXN009936,ACC0136,2025-02-11,97027.01,Unknown_POS
TXN013934,ACC0345,2025-07-04,115219.75,BigBasket
TXN001834,ACC0003,2025-04-11,29231.49,Flipkart
TXN012730,ACC0398,2025-05-23,133919.42,Swiggy
TXN013740,ACC0309,2025-01-18,35279.75,Uber
TXN008630,ACC0057,2025-02-09,126052.42,Uber
TXN017869,ACC0128,2025-06-01,47518.06,Zomato
TXN015622,ACC0471,2025-03-23,17255.95,Zomato
TXN009586,ACC0294,2025-01-07,21445.54,Amazon
TXN004889,ACC0483,2025-05-24,96239.99,Amazon
TXN015743,ACC0491,2025-02-16,22133.13,Zomato
TXN019648,ACC0104,2025-01-20,553.18,Uber
TXN003353,ACC0181,2025-03-05,41531.04,Amazon
TXN011772,ACC0351,2025-01-15,34593.35,ATM_Withdrawal
TXN007522,ACC0145,2025-01-07,39807.51,Swiggy
TXN009536,ACC0026,2025-05-20,13184.22,Uber
TXN011309,ACC0473,2025-02-01,149806.65,BigBasket
TXN020000,ACC0019,2025-06-05,59339.42,Swiggy
TXN015512,ACC0195,2025-02-04,61314.95,Unknown_POS
TXN007253,ACC0459,2025-01-22,78224.53,Zomato
TXN004621,ACC0224,2025-07-30,22379.59,BigBasket
TXN011671,ACC0008,2025-03-12,16016.34,BigBasket
TXN009271,ACC0348,2025-07-27,73526.78,Unknown_POS
TXN000086,ACC0134,2025-04-09,35366.41,Uber
TXN017573,ACC0209,2025-06-21,62298.69,Flipkart
