txn_id,account_id,txn_date,amount,merchant,ingestion_timestamp,source_system
TXN012433,ACC0443,2025-05-10,139833.94,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017378,ACC0326,2025-02-15,141119.01,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009179,ACC0416,2025-02-25,101908.44,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN017139,ACC0238,2025-04-27,99639.87,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003206,ACC0423,2025-02-08,131098.89,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN005209,ACC0126,2025-04-01,47244.47,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN001197,ACC0492,2025-07-24,44227.96,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000184,ACC0476,2025-01-20,44926.57,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002007,ACC0379,2025-03-26,20183.34,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002256,ACC0221,2025-02-17,37876.84,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000844,ACC0256,2025-02-04,149334.49,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN000299,ACC0009,2025-02-01,139418.46,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017624,ACC0040,2025-05-12,26273.33,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007619,ACC0428,2025-06-08,85293.69,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN007606,ACC0122,2025-07-11,120043.0,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007325,ACC0153,2025-07-21,58677.8,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018858,ACC0431,2025-06-30,36400.69,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007318,ACC0380,2025-04-13,114748.61,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010183,ACC0429,2025-01-03,28221.51,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN006391,ACC0354,2025-03-29,19069.32,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN001716,ACC0005,2025-03-13,135036.27,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017474,ACC0084,2025-02-09,142037.51,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN015344,ACC0152,2025-06-04,42503.25,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009780,ACC0222,2025-03-30,43436.49,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN008435,ACC0401,2025-03-12,46929.31,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN000692,ACC0467,2025-03-08,61174.54,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000916,ACC0005,2025-01-11,87182.5,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011740,ACC0487,2025-01-29,63666.42,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN010801,ACC0194,2025-03-24,51273.47,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007943,ACC0132,2025-02-12,54348.39,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN014082,ACC0389,2025-03-31,39215.73,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN017720,ACC0477,2025-03-20,116.45,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011556,ACC0242,2025-02-20,8134.84,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN012325,ACC0397,2025-02-17,26888.94,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000986,ACC0397,2025-06-28,19599.76,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003680,ACC0015,2025-04-25,90525.01,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015787,ACC0165,2025-02-27,148295.99,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN012373,ACC0138,2025-01-31,17987.75,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN013426,ACC0225,2025-02-13,104809.87,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007791,ACC0069,2025-05-17,80772.71,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004222,ACC0043,2025-04-29,131022.96,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016482,ACC0107,2025-02-16,27936.18,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009077,ACC0427,2025-05-28,61797.04,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001480,ACC0392,2025-01-29,85349.84,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN013982,ACC0204,2025-06-20,40314.88,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006888,ACC0184,2025-06-25,36148.65,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN011423,ACC0388,2025-04-03,117638.8,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN007874,ACC0078,2025-05-20,36719.29,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN016255,ACC0061,2025-02-11,50748.06,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010883,ACC0039,2025-07-15,125638.33,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000687,ACC0106,2025-05-18,124320.86,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000125,ACC0072,2025-05-09,149022.84,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN011589,ACC0025,2025-01-22,46891.74,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004518,ACC0360,2025-03-04,118413.29,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013948,ACC0139,2025-02-15,26965.31,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN015475,ACC0263,2025-03-06,109010.57,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN002084,ACC0205,2025-07-09,91908.22,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN015744,ACC0115,2025-05-04,64153.4,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN013186,ACC0494,2025-07-15,98656.52,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002641,ACC0070,2025-02-27,134263.1,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN012543,ACC0445,2025-06-13,25526.07,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002413,ACC0310,2025-05-05,31934.65,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019813,ACC0498,2025-07-06,21836.21,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006991,ACC0144,2025-05-26,107293.08,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008182,ACC0343,2025-05-27,61344.19,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006856,ACC0120,2025-04-26,113434.1,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018296,ACC0394,2025-04-22,95663.09,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002203,ACC0246,2025-05-08,77275.97,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009541,ACC0281,2025-01-25,284.5,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN002502,ACC0493,2025-04-11,15479.05,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN018709,ACC0461,2025-05-02,146396.57,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014187,ACC0208,2025-06-19,115655.08,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN009113,ACC0406,2025-04-19,932.57,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010632,ACC0023,2025-05-25,35965.1,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019537,ACC0467,2025-01-23,126029.74,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016837,ACC0476,2025-04-19,72397.65,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN011592,ACC0086,2025-02-14,121427.38,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN005699,ACC0103,2025-07-10,109041.58,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009272,ACC0059,2025-04-04,129889.69,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN003052,ACC0326,2025-01-10,89387.05,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002850,ACC0215,2025-04-25,48843.29,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN015900,ACC0010,2025-01-14,66995.94,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN007023,ACC0187,2025-03-03,148108.96,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN008584,ACC0155,2025-06-03,98612.02,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN014833,ACC0477,2025-04-07,88356.47,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002017,ACC0304,2025-05-21,124691.57,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013103,ACC0168,2025-03-08,96377.42,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016628,ACC0158,2025-04-12,3008.33,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012085,ACC0084,2025-03-30,47244.33,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019681,ACC0031,2025-07-24,71306.98,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN009927,ACC0498,2025-07-28,119102.45,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN002010,ACC0118,2025-07-07,49723.98,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002569,ACC0100,2025-03-17,28457.97,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN007643,ACC0169,2025-06-10,126157.59,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000469,ACC0386,2025-06-28,100136.9,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN018176,ACC0046,2025-02-06,29848.6,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001125,ACC0012,2025-05-28,113786.15,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014968,ACC0269,2025-07-18,130967.85,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009074,ACC0098,2025-04-13,93839.57,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN019975,ACC0414,2025-04-04,20581.5,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN013949,ACC0424,2025-01-12,135317.32,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN019279,ACC0083,2025-01-16,1480.59,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN013769,ACC0080,2025-01-19,147344.05,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN009892,ACC0348,2025-06-20,1421.87,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004820,ACC0086,2025-02-07,18212.93,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN009153,ACC0426,2025-01-09,153.12,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001796,ACC0180,2025-06-11,31952.48,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN015463,ACC0256,2025-07-13,69207.94,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN015027,ACC0464,2025-05-08,96237.91,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN000873,ACC0018,2025-06-19,53558.34,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN012579,ACC0072,2025-02-24,25418.89,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN002647,ACC0201,2025-01-15,138910.36,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN004786,ACC0411,2025-01-18,91030.74,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN011280,ACC0243,2025-01-23,147854.41,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019628,ACC0325,2025-06-11,108219.52,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN010607,ACC0254,2025-05-18,54853.46,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN017673,ACC0141,2025-05-18,48799.23,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007498,ACC0076,2025-07-01,73484.35,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN000446,ACC0253,2025-04-07,52717.11,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004789,ACC0198,2025-06-05,149149.78,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN009881,ACC0072,2025-01-14,110845.29,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001451,ACC0308,2025-07-08,46835.44,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000493,ACC0173,2025-07-29,119058.13,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN010532,ACC0215,2025-04-28,118976.75,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN017267,ACC0482,2025-05-16,86646.76,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN013889,ACC0088,2025-03-12,46060.63,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016087,ACC0085,2025-07-08,66009.32,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN009508,ACC0137,2025-04-09,84049.73,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN006384,ACC0129,2025-06-26,148736.72,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN004867,ACC0144,2025-01-24,91302.32,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN016917,ACC0022,2025-02-28,96233.3,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN000018,ACC0417,2025-03-25,140066.04,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003304,ACC0102,2025-07-07,111702.14,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN017260,ACC0014,2025-06-03,98217.14,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002217,ACC0169,2025-03-18,53116.22,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011835,ACC0129,2025-06-24,46281.21,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN007219,ACC0409,2025-06-04,123578.38,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN003627,ACC0251,2025-05-25,70489.39,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN001976,ACC0366,2025-01-09,133908.52,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN008733,ACC0048,2025-03-18,124843.0,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN012696,ACC0460,2025-01-18,76262.9,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007878,ACC0052,2025-05-07,139345.61,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN000393,ACC0067,2025-02-20,123559.83,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005376,ACC0145,2025-07-07,72865.35,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN010395,ACC0162,2025-01-17,9968.18,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN017913,ACC0104,2025-04-21,72007.97,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN003520,ACC0382,2025-06-24,84526.43,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN002394,ACC0256,2025-01-25,68248.44,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN014448,ACC0258,2025-03-03,125859.45,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN010561,ACC0128,2025-04-18,97921.09,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN006773,ACC0070,2025-03-19,135936.52,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009274,ACC0172,2025-03-20,78877.19,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019033,ACC0415,2025-01-15,29093.79,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008867,ACC0428,2025-01-22,147146.69,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN008318,ACC0400,2025-05-04,79620.46,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011732,ACC0093,2025-02-28,128422.51,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN015885,ACC0466,2025-05-13,129968.31,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN005596,ACC0217,2025-02-04,140047.36,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007669,ACC0304,2025-02-12,55165.62,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009222,ACC0256,2025-06-05,38306.29,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN015794,ACC0342,2025-06-25,25478.61,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008764,ACC0287,2025-01-09,24456.04,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004041,ACC0246,2025-07-13,94753.96,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011461,ACC0196,2025-03-06,48860.97,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004905,ACC0429,2025-07-07,13259.21,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN007153,ACC0321,2025-03-01,96401.94,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009491,ACC0390,2025-05-07,89910.68,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018606,ACC0377,2025-06-24,140367.37,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018879,ACC0106,2025-03-04,58428.41,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN003272,ACC0048,2025-04-18,148229.32,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001897,ACC0261,2025-04-10,112708.64,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN000258,ACC0215,2025-06-02,20723.2,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN018611,ACC0042,2025-06-06,50178.35,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN010792,ACC0361,2025-07-20,131084.37,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN016904,ACC0196,2025-01-23,16677.26,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN000822,ACC0080,2025-07-19,16048.06,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007759,ACC0159,2025-01-25,59056.51,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN004321,ACC0223,2025-06-19,39942.48,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019824,ACC0117,2025-07-25,23562.16,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN000404,ACC0332,2025-03-17,74858.8,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN006221,ACC0112,2025-03-18,17775.41,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN014019,ACC0313,2025-03-05,109353.73,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN008410,ACC0304,2025-07-24,82260.38,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007191,ACC0410,2025-01-16,54208.66,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN007125,ACC0204,2025-02-02,98747.4,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN012416,ACC0158,2025-01-21,64363.45,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN013118,ACC0053,2025-06-15,114856.73,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014692,ACC0055,2025-02-14,122580.07,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN018378,ACC0166,2025-06-20,146929.4,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN005841,ACC0411,2025-04-24,102351.93,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007642,ACC0105,2025-01-10,14110.57,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN004570,ACC0359,2025-04-04,149185.33,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN015037,ACC0322,2025-04-06,128970.25,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN000830,ACC0202,2025-06-25,116396.8,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN019809,ACC0317,2025-06-23,127735.12,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN001343,ACC0386,2025-07-10,114144.84,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001025,ACC0442,2025-02-05,46384.31,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN014152,ACC0297,2025-04-13,69418.63,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN008503,ACC0307,2025-05-02,134112.32,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN005531,ACC0318,2025-07-12,140877.5,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN011626,ACC0112,2025-01-20,137300.26,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN002746,ACC0444,2025-04-20,117402.77,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012074,ACC0030,2025-03-09,70509.99,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005482,ACC0086,2025-06-29,124343.48,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN017018,ACC0165,2025-05-22,97834.56,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN000288,ACC0193,2025-04-26,11373.67,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN007968,ACC0153,2025-04-04,142069.96,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006493,ACC0171,2025-05-14,42090.98,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN012057,ACC0168,2025-03-12,53970.04,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019795,ACC0111,2025-02-11,148429.88,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN001748,ACC0057,2025-01-31,55469.42,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN001280,ACC0304,2025-02-14,50358.78,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014795,ACC0055,2025-07-14,19108.0,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN018874,ACC0157,2025-03-09,34212.36,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011937,ACC0354,2025-04-30,21580.27,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN017517,ACC0065,2025-07-22,94085.82,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005751,ACC0046,2025-07-05,131852.86,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN005092,ACC0007,2025-04-27,130523.86,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN012757,ACC0208,2025-07-01,36590.32,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN018582,ACC0305,2025-02-21,18632.87,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN011989,ACC0005,2025-03-11,25412.69,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN013747,ACC0175,2025-07-30,99262.31,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN014308,ACC0310,2025-07-12,58456.8,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN006116,ACC0205,2025-01-07,111296.55,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN007790,ACC0024,2025-05-06,8716.05,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN009060,ACC0327,2025-05-25,135445.98,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN019581,ACC0223,2025-04-09,3804.1,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN019231,ACC0169,2025-02-27,121490.66,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN005386,ACC0002,2025-03-24,94789.66,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN006810,ACC0002,2025-06-13,147070.8,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN010298,ACC0168,2025-04-25,110174.57,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN007678,ACC0426,2025-05-28,71267.84,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN019235,ACC0380,2025-07-18,47659.79,Swiggy,2026-08-08T12:43:11.935Z,transactions.csv
TXN003563,ACC0442,2025-05-11,134378.08,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN009911,ACC0337,2025-03-07,90127.85,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN016148,ACC0052,2025-02-15,15621.2,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN010955,ACC0397,2025-04-04,17589.16,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN004860,ACC0284,2025-01-02,114169.81,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN001712,ACC0339,2025-06-14,22685.27,Amazon,2026-08-08T12:43:11.935Z,transactions.csv
TXN008411,ACC0363,2025-03-20,113801.49,ATM_Withdrawal,2026-08-08T12:43:11.935Z,transactions.csv
TXN007022,ACC0362,2025-02-08,81837.58,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN016629,ACC0152,2025-05-24,136530.03,Uber,2026-08-08T12:43:11.935Z,transactions.csv
TXN016736,ACC0288,2025-05-14,60242.61,Unknown_POS,2026-08-08T12:43:11.935Z,transactions.csv
TXN017811,ACC0445,2025-03-05,121310.79,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN011661,ACC0005,2025-04-21,5108.22,BigBasket,2026-08-08T12:43:11.935Z,transactions.csv
TXN003180,ACC0100,2025-07-19,16351.32,Zomato,2026-08-08T12:43:11.935Z,transactions.csv
TXN017968,ACC0390,2025-06-07,59711.47,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
TXN014033,ACC0092,2025-02-17,134352.85,Flipkart,2026-08-08T12:43:11.935Z,transactions.csv
