txn_id,account_id,amount,merchant,txn_date,fraud_type,flagged_date,fraud_flag,risk_level
TXN001166,ACC0101,102243.44,BigBasket,2025-02-22,,,normal,High
TXN001167,ACC0154,119162.28,Uber,2025-05-26,Identity Theft,2025-06-03,fraud,Critical
TXN001168,ACC0471,107682.79,BigBasket,2025-04-22,,,normal,High
TXN001169,ACC0046,1267.48,Unknown_POS,2025-05-30,,,normal,Low
TXN001170,ACC0434,127883.15,Amazon,2025-02-02,,,normal,High
TXN001171,ACC0190,145186.53,Amazon,2025-05-21,,,normal,High
TXN001172,ACC0361,123121.95,BigBasket,2025-05-24,,,normal,High
TXN001173,ACC0057,129858.66,Zomato,2025-03-14,,,normal,High
TXN001174,ACC0222,88545.07,BigBasket,2025-06-29,,,normal,Low
TXN001175,ACC0365,60934.6,Unknown_POS,2025-04-08,,,normal,Low
TXN001176,ACC0280,99390.01,ATM_Withdrawal,2025-02-24,Account Takeover,2025-03-03,fraud,High
TXN001177,ACC0072,83335.47,BigBasket,2025-02-18,Account Takeover,2025-05-17,fraud,High
TXN001178,ACC0431,23182.38,Swiggy,2025-04-17,,,normal,Low
TXN001179,ACC0069,10808.31,Amazon,2025-01-03,,,normal,Low
TXN001180,ACC0074,132739.06,Unknown_POS,2025-07-04,,,normal,High
TXN001181,ACC0500,12745.28,Unknown_POS,2025-02-04,,,normal,Low
TXN001182,ACC0441,134042.69,Unknown_POS,2025-04-27,,,normal,High
TXN001183,ACC0320,68186.43,Unknown_POS,2025-02-16,,,normal,Low
TXN001184,ACC0283,67534.36,BigBasket,2025-07-29,,,normal,Low
TXN001185,ACC0116,63744.54,Amazon,2025-02-17,Account Takeover,2025-05-26,fraud,High
TXN001186,ACC0296,127028.24,Zomato,2025-05-08,,,normal,High
TXN001187,ACC0365,40424.1,BigBasket,2025-05-09,,,normal,Low
TXN001188,ACC0018,85244.03,BigBasket,2025-01-10,,,normal,Low
TXN001189,ACC0058,72255.86,Flipkart,2025-05-29,,,normal,Low
TXN001190,ACC0073,109707.41,Uber,2025-07-06,,,normal,High
TXN001191,ACC0239,11781.28,Flipkart,2025-05-13,,,normal,Low
TXN001192,ACC0126,94617.89,Flipkart,2025-05-01,,,normal,Low
TXN001193,ACC0351,80902.62,Uber,2025-06-12,,,normal,Low
TXN001194,ACC0314,135542.61,Amazon,2025-01-14,,,normal,High
TXN001195,ACC0241,76923.83,ATM_Withdrawal,2025-04-27,,,normal,Low
TXN001196,ACC0294,49760.52,BigBasket,2025-07-07,,,normal,Low
TXN001197,ACC0492,44227.96,Swiggy,2025-07-24,,,normal,Low
TXN001198,ACC0019,138433.53,Uber,2025-06-27,,,normal,High
TXN001199,ACC0373,84577.76,Amazon,2025-07-20,,,normal,Low
TXN001200,ACC0323,86742.26,Amazon,2025-05-02,,,normal,Low
TXN001201,ACC0337,121343.92,Amazon,2025-03-16,,,normal,High
TXN001202,ACC0147,12422.4,Flipkart,2025-05-05,,,normal,Low
TXN001203,ACC0436,41713.43,Swiggy,2025-07-20,,,normal,Low
TXN001204,ACC0316,41318.81,Uber,2025-03-13,,,normal,Low
TXN001205,ACC0008,16776.83,Swiggy,2025-07-09,,,normal,Low
TXN001206,ACC0466,110858.14,ATM_Withdrawal,2025-06-01,,,normal,High
TXN001207,ACC0190,26351.13,Zomato,2025-07-26,,,normal,Low
TXN001208,ACC0249,119915.83,Amazon,2025-02-16,,,normal,High
TXN001209,ACC0176,145103.48,Swiggy,2025-01-22,,,normal,High
TXN001210,ACC0429,112926.56,Unknown_POS,2025-05-07,Phishing,2025-02-07,fraud,Critical
TXN001211,ACC0395,35730.22,ATM_Withdrawal,2025-04-09,,,normal,Low
TXN001212,ACC0372,25134.12,BigBasket,2025-06-13,,,normal,Low
TXN001213,ACC0028,39696.1,Flipkart,2025-06-14,,,normal,Low
TXN001214,ACC0027,69629.04,ATM_Withdrawal,2025-02-12,,,normal,Low
TXN001215,ACC0155,111935.27,Zomato,2025-05-02,,,normal,High
TXN001216,ACC0195,105855.89,ATM_Withdrawal,2025-06-24,,,normal,High
TXN001217,ACC0135,79589.8,Unknown_POS,2025-02-07,,,normal,Low
TXN001218,ACC0007,139087.02,ATM_Withdrawal,2025-03-15,,,normal,High
TXN001219,ACC0196,47387.51,Amazon,2025-06-23,,,normal,Low
TXN001220,ACC0050,95631.75,Unknown_POS,2025-05-17,Card Skimming,2025-02-12,fraud,High
TXN001221,ACC0313,128760.43,BigBasket,2025-06-16,,,normal,High
TXN001222,ACC0139,120357.34,Uber,2025-03-10,,,normal,High
TXN001223,ACC0336,58703.51,Zomato,2025-05-30,,,normal,Low
TXN001224,ACC0376,88329.21,Zomato,2025-06-22,,,normal,Low
TXN001225,ACC0267,101673.84,Swiggy,2025-03-28,,,normal,High
TXN001226,ACC0161,1636.17,Amazon,2025-05-21,,,normal,Low
TXN001227,ACC0426,1843.61,Flipkart,2025-01-18,,,normal,Low
TXN001228,ACC0269,102840.66,BigBasket,2025-01-27,,,normal,High
TXN001229,ACC0113,42530.39,Zomato,2025-07-05,,,normal,Low
TXN001230,ACC0018,92928.61,Amazon,2025-01-07,,,normal,Low
TXN001231,ACC0481,98508.0,Zomato,2025-06-02,,,normal,Low
TXN001232,ACC0487,95730.53,Flipkart,2025-06-03,,,normal,Low
TXN001233,ACC0045,19529.59,Swiggy,2025-06-04,,,normal,Low
TXN001234,ACC0459,104363.26,Uber,2025-01-29,,,normal,High
TXN001235,ACC0151,99088.65,Flipkart,2025-04-30,,,normal,Low
TXN001236,ACC0328,138408.17,Uber,2025-04-27,,,normal,High
TXN001237,ACC0394,103848.61,BigBasket,2025-04-20,Phishing,2025-02-09,fraud,Critical
TXN001238,ACC0132,117120.66,Uber,2025-02-11,,,normal,High
TXN001239,ACC0398,57450.71,BigBasket,2025-01-16,Phishing,2025-01-21,fraud,High
TXN001240,ACC0031,143343.07,Uber,2025-03-08,,,normal,High
TXN001241,ACC0092,10456.3,Zomato,2025-04-23,,,normal,Low
TXN001242,ACC0313,26807.4,ATM_Withdrawal,2025-04-11,,,normal,Low
TXN001243,ACC0056,81117.79,Unknown_POS,2025-02-06,,,normal,Low
TXN001244,ACC0112,96518.56,ATM_Withdrawal,2025-06-07,,,normal,Low
TXN001245,ACC0367,15537.9,Flipkart,2025-03-08,,,normal,Low
TXN001246,ACC0037,109145.4,ATM_Withdrawal,2025-05-27,,,normal,High
TXN001247,ACC0010,22370.7,Amazon,2025-05-08,Phishing,2025-02-01,fraud,Medium
TXN001248,ACC0478,99707.65,Uber,2025-01-10,,,normal,Low
TXN001249,ACC0078,49508.14,Unknown_POS,2025-06-29,Account Takeover,2025-07-04,fraud,Medium
TXN001250,ACC0295,77331.68,ATM_Withdrawal,2025-01-01,,,normal,Low
TXN001251,ACC0245,60616.72,Flipkart,2025-04-22,Phishing,2025-01-20,fraud,High
TXN001252,ACC0277,545.94,ATM_Withdrawal,2025-02-27,Phishing,2025-03-09,fraud,Medium
TXN001253,ACC0063,80318.85,BigBasket,2025-05-26,,,normal,Low
TXN001254,ACC0171,45459.07,Amazon,2025-06-24,,,normal,Low
TXN001255,ACC0324,13645.51,BigBasket,2025-06-15,,,normal,Low
TXN001256,ACC0042,114079.94,Uber,2025-04-28,,,normal,High
TXN001257,ACC0332,26533.91,Amazon,2025-02-21,,,normal,Low
TXN001258,ACC0496,99127.08,Uber,2025-04-09,,,normal,Low
TXN001259,ACC0357,134474.28,BigBasket,2025-04-10,,,normal,High
TXN001260,ACC0250,132787.86,ATM_Withdrawal,2025-01-22,,,normal,High
TXN001261,ACC0377,21034.45,Zomato,2025-02-18,Identity Theft,2025-07-25,fraud,Medium
TXN001262,ACC0013,149457.71,Zomato,2025-07-04,Card Skimming,2025-05-19,fraud,Critical
TXN001263,ACC0251,9495.74,Uber,2025-04-10,,,normal,Low
TXN001264,ACC0256,144744.83,ATM_Withdrawal,2025-05-17,Phishing,2025-02-10,fraud,Critical
TXN001265,ACC0495,5604.55,Amazon,2025-01-05,,,normal,Low
TXN001266,ACC0173,108165.75,Unknown_POS,2025-07-21,,,normal,High
TXN001267,ACC0061,121075.2,ATM_Withdrawal,2025-02-24,Identity Theft,2025-03-09,fraud,Critical
TXN001268,ACC0482,130536.49,Swiggy,2025-06-23,,,normal,High
TXN001269,ACC0380,34986.2,Flipkart,2025-05-29,,,normal,Low
TXN001270,ACC0019,21281.49,Amazon,2025-07-08,,,normal,Low
TXN001271,ACC0242,6917.96,Swiggy,2025-06-08,,,normal,Low
TXN001272,ACC0008,94917.59,Uber,2025-02-14,,,normal,Low
TXN001273,ACC0421,14638.97,Swiggy,2025-07-23,,,normal,Low
TXN001274,ACC0428,9640.44,Flipkart,2025-06-01,,,normal,Low
TXN001275,ACC0059,89266.86,Zomato,2025-05-08,,,normal,Low
TXN001276,ACC0033,30436.04,BigBasket,2025-07-25,,,normal,Low
TXN001277,ACC0416,101775.76,BigBasket,2025-07-08,,,normal,High
TXN001278,ACC0062,86416.25,Swiggy,2025-06-25,,,normal,Low
TXN001279,ACC0165,32024.11,Amazon,2025-07-23,,,normal,Low
TXN001280,ACC0304,50358.78,Flipkart,2025-02-14,,,normal,Low
TXN001281,ACC0141,113644.64,Swiggy,2025-02-06,,,normal,High
TXN001282,ACC0357,83033.49,ATM_Withdrawal,2025-04-05,,,normal,Low
TXN001283,ACC0125,6152.8,Flipkart,2025-05-29,,,normal,Low
TXN001284,ACC0406,91885.6,Swiggy,2025-06-11,,,normal,Low
TXN001285,ACC0009,12154.36,Amazon,2025-05-05,,,normal,Low
TXN001286,ACC0092,106025.85,Uber,2025-01-23,,,normal,High
TXN001287,ACC0214,121121.4,ATM_Withdrawal,2025-06-27,,,normal,High
TXN001288,ACC0355,30963.72,Uber,2025-02-02,,,normal,Low
TXN001289,ACC0268,61834.1,Swiggy,2025-04-26,Card Skimming,2025-07-11,fraud,High
TXN001290,ACC0313,5691.3,Swiggy,2025-06-27,,,normal,Low
TXN001291,ACC0368,91826.87,Flipkart,2025-05-08,,,normal,Low
TXN001292,ACC0322,45214.91,Unknown_POS,2025-07-20,,,normal,Low
TXN001293,ACC0003,35384.07,Flipkart,2025-05-23,,,normal,Low
TXN001294,ACC0272,92857.19,Zomato,2025-01-25,,,normal,Low
TXN001295,ACC0238,93988.31,Zomato,2025-07-17,,,normal,Low
TXN001296,ACC0142,29098.16,Swiggy,2025-01-14,,,normal,Low
TXN001297,ACC0351,74652.35,Swiggy,2025-05-02,,,normal,Low
TXN001298,ACC0344,8151.44,BigBasket,2025-01-12,Card Skimming,2025-02-01,fraud,Medium
TXN001299,ACC0146,65229.01,BigBasket,2025-02-23,,,normal,Low
TXN001300,ACC0316,133517.44,ATM_Withdrawal,2025-07-26,,,normal,High
TXN001301,ACC0023,111075.51,Swiggy,2025-01-27,,,normal,High
TXN001302,ACC0081,4408.33,Flipkart,2025-07-21,,,normal,Low
TXN001303,ACC0037,108224.39,BigBasket,2025-03-02,,,normal,High
TXN001304,ACC0215,112075.66,BigBasket,2025-02-20,,,normal,High
TXN001305,ACC0118,16564.42,Zomato,2025-07-19,,,normal,Low
TXN001306,ACC0051,110675.29,Zomato,2025-03-02,,,normal,High
TXN001307,ACC0193,11075.78,ATM_Withdrawal,2025-02-26,,,normal,Low
TXN001308,ACC0028,21783.94,ATM_Withdrawal,2025-04-22,,,normal,Low
TXN001309,ACC0092,56054.09,ATM_Withdrawal,2025-04-10,,,normal,Low
TXN001310,ACC0369,94821.57,Uber,2025-02-19,,,normal,Low
TXN001311,ACC0104,19125.4,Amazon,2025-03-27,,,normal,Low
TXN001312,ACC0144,16710.84,ATM_Withdrawal,2025-02-04,,,normal,Low
TXN001313,ACC0235,25721.64,BigBasket,2025-04-18,,,normal,Low
TXN001314,ACC0113,90565.22,Swiggy,2025-03-17,,,normal,Low
TXN001315,ACC0296,128257.85,Flipkart,2025-05-22,,,normal,High
TXN001316,ACC0211,73407.55,Zomato,2025-05-14,,,normal,Low
TXN001317,ACC0303,125556.5,Uber,2025-05-02,,,normal,High
TXN001318,ACC0008,64245.15,Zomato,2025-07-06,,,normal,Low
TXN001319,ACC0127,65165.6,Zomato,2025-03-25,,,normal,Low
TXN001320,ACC0457,141940.54,Amazon,2025-06-01,,,normal,High
TXN001321,ACC0214,6056.8,ATM_Withdrawal,2025-01-12,,,normal,Low
TXN001322,ACC0376,75657.24,Unknown_POS,2025-07-16,,,normal,Low
TXN001323,ACC0272,71916.44,Flipkart,2025-04-11,,,normal,Low
TXN001324,ACC0232,36114.7,Amazon,2025-05-07,,,normal,Low
TXN001325,ACC0355,61022.38,Zomato,2025-07-07,,,normal,Low
TXN001326,ACC0068,44403.77,Flipkart,2025-04-02,,,normal,Low
TXN001327,ACC0009,100371.89,Swiggy,2025-05-03,,,normal,High
TXN001328,ACC0361,128695.42,Amazon,2025-04-28,,,normal,High
TXN001329,ACC0500,69590.91,Swiggy,2025-04-27,,,normal,Low
TXN001330,ACC0448,60833.79,BigBasket,2025-06-30,,,normal,Low
TXN001331,ACC0321,105600.11,Amazon,2025-04-29,,,normal,High
TXN001332,ACC0441,10651.25,BigBasket,2025-06-10,,,normal,Low
TXN001333,ACC0272,44523.67,Uber,2025-01-09,,,normal,Low
TXN001334,ACC0358,81388.14,Zomato,2025-06-06,,,normal,Low
TXN001335,ACC0404,12189.81,BigBasket,2025-06-25,,,normal,Low
TXN001336,ACC0377,77234.74,BigBasket,2025-01-15,Identity Theft,2025-07-25,fraud,High
TXN001337,ACC0455,16689.43,BigBasket,2025-01-14,,,normal,Low
TXN001338,ACC0239,6179.11,BigBasket,2025-06-08,,,normal,Low
TXN001339,ACC0090,83840.63,Flipkart,2025-06-15,,,normal,Low
TXN001340,ACC0288,116047.65,Swiggy,2025-07-01,,,normal,High
TXN001341,ACC0172,80968.09,ATM_Withdrawal,2025-03-03,,,normal,Low
TXN001342,ACC0378,87038.9,Zomato,2025-07-12,,,normal,Low
TXN001343,ACC0386,114144.84,BigBasket,2025-07-10,,,normal,High
TXN001344,ACC0181,75559.72,Unknown_POS,2025-03-10,,,normal,Low
TXN001345,ACC0142,9552.21,BigBasket,2025-01-14,,,normal,Low
TXN001346,ACC0232,75242.44,Flipkart,2025-05-05,,,normal,Low
TXN001347,ACC0241,79809.08,Uber,2025-07-01,,,normal,Low
TXN001348,ACC0232,55253.47,Flipkart,2025-06-08,,,normal,Low
TXN001349,ACC0097,13141.95,Unknown_POS,2025-04-28,,,normal,Low
TXN001350,ACC0460,43291.48,Flipkart,2025-02-15,,,normal,Low
TXN001351,ACC0056,41427.61,Swiggy,2025-02-12,,,normal,Low
TXN001352,ACC0255,131255.22,Amazon,2025-02-08,,,normal,High
TXN001353,ACC0151,145437.71,Swiggy,2025-04-17,,,normal,High
TXN001354,ACC0243,63048.49,Amazon,2025-03-30,,,normal,Low
TXN001355,ACC0150,9489.28,Zomato,2025-02-18,,,normal,Low
TXN001356,ACC0428,96718.57,Unknown_POS,2025-05-14,,,normal,Low
TXN001357,ACC0297,98381.29,BigBasket,2025-03-29,,,normal,Low
TXN001358,ACC0249,99895.01,ATM_Withdrawal,2025-06-01,,,normal,Low
TXN001359,ACC0235,85109.39,Uber,2025-03-19,,,normal,Low
TXN001360,ACC0088,39038.12,ATM_Withdrawal,2025-07-22,,,normal,Low
TXN001361,ACC0191,115473.97,Amazon,2025-03-15,,,normal,High
TXN001362,ACC0076,42693.09,Swiggy,2025-04-01,,,normal,Low
TXN001363,ACC0317,106786.24,Uber,2025-02-11,,,normal,High
TXN001364,ACC0094,125907.78,Swiggy,2025-02-14,,,normal,High
TXN001365,ACC0083,17581.75,BigBasket,2025-03-02,,,normal,Low
TXN001366,ACC0295,66161.25,BigBasket,2025-02-02,,,normal,Low
TXN001367,ACC0095,84394.96,Amazon,2025-02-22,,,normal,Low
TXN001368,ACC0341,146704.48,Swiggy,2025-03-23,Phishing,2025-01-18,fraud,Critical
TXN001369,ACC0191,81003.0,Swiggy,2025-04-25,,,normal,Low
TXN001370,ACC0274,18267.43,Amazon,2025-03-19,,,normal,Low
TXN001371,ACC0208,115289.3,ATM_Withdrawal,2025-05-08,Card Skimming,2025-06-11,fraud,Critical
TXN001372,ACC0476,23450.19,BigBasket,2025-03-23,,,normal,Low
TXN001373,ACC0332,44368.75,Uber,2025-06-30,,,normal,Low
TXN001374,ACC0497,147104.43,Swiggy,2025-07-13,,,normal,High
TXN001375,ACC0410,109295.14,ATM_Withdrawal,2025-05-25,,,normal,High
TXN001376,ACC0174,16891.73,ATM_Withdrawal,2025-06-26,,,normal,Low
TXN001377,ACC0461,20956.52,Flipkart,2025-01-11,,,normal,Low
TXN001378,ACC0158,60274.41,Zomato,2025-01-07,,,normal,Low
TXN001379,ACC0229,13917.55,Amazon,2025-04-02,,,normal,Low
TXN001380,ACC0312,29312.7,Zomato,2025-06-14,,,normal,Low
TXN001381,ACC0401,41725.18,Amazon,2025-07-16,,,normal,Low
TXN001382,ACC0043,127425.24,Flipkart,2025-05-18,,,normal,High
TXN001383,ACC0500,59193.82,ATM_Withdrawal,2025-05-12,,,normal,Low
TXN001384,ACC0163,90781.42,Amazon,2025-06-04,,,normal,Low
TXN001385,ACC0466,54191.68,Swiggy,2025-06-20,,,normal,Low
TXN001386,ACC0367,55476.01,BigBasket,2025-04-20,,,normal,Low
TXN001387,ACC0007,51770.79,Uber,2025-03-14,,,normal,Low
TXN001388,ACC0229,13185.41,ATM_Withdrawal,2025-05-24,,,normal,Low
TXN001389,ACC0380,120562.64,Uber,2025-04-17,,,normal,High
TXN001390,ACC0084,109213.7,Unknown_POS,2025-07-26,,,normal,High
TXN001391,ACC0374,20978.17,Flipkart,2025-04-17,,,normal,Low
TXN001392,ACC0074,45519.51,BigBasket,2025-02-23,,,normal,Low
TXN001393,ACC0034,113429.3,Flipkart,2025-06-01,,,normal,High
TXN001394,ACC0004,95838.96,Uber,2025-04-15,,,normal,Low
TXN001395,ACC0213,83394.29,Swiggy,2025-02-14,,,normal,Low
TXN001396,ACC0103,124850.94,Uber,2025-02-17,,,normal,High
TXN001397,ACC0284,6382.83,Uber,2025-05-06,,,normal,Low
TXN001398,ACC0428,45621.96,ATM_Withdrawal,2025-05-30,,,normal,Low
TXN001399,ACC0115,118693.37,Swiggy,2025-01-07,,,normal,High
TXN001400,ACC0135,143406.19,ATM_Withdrawal,2025-03-18,,,normal,High
TXN001401,ACC0064,99903.72,Uber,2025-06-17,,,normal,Low
TXN001402,ACC0214,73808.38,Zomato,2025-02-15,,,normal,Low
TXN001403,ACC0015,114719.52,ATM_Withdrawal,2025-01-31,,,normal,High
TXN001404,ACC0497,89853.75,BigBasket,2025-01-18,,,normal,Low
TXN001405,ACC0298,84857.91,Uber,2025-05-04,,,normal,Low
TXN001406,ACC0322,71432.3,Flipkart,2025-06-25,,,normal,Low
TXN001407,ACC0192,109956.94,Amazon,2025-05-12,Phishing,2025-05-07,fraud,Critical
TXN001408,ACC0433,24468.94,Amazon,2025-03-08,,,normal,Low
TXN001409,ACC0075,69183.54,Swiggy,2025-03-23,,,normal,Low
TXN001410,ACC0183,7980.6,BigBasket,2025-02-11,,,normal,Low
TXN001411,ACC0215,136820.09,BigBasket,2025-06-12,,,normal,High
TXN001412,ACC0025,43785.03,Flipkart,2025-03-16,,,normal,Low
TXN001413,ACC0264,114978.04,Swiggy,2025-02-19,,,normal,High
TXN001414,ACC0392,89834.44,Swiggy,2025-01-25,,,normal,Low
TXN001415,ACC0279,130872.85,Uber,2025-03-24,,,normal,High
TXN001416,ACC0139,104710.23,BigBasket,2025-06-25,,,normal,High
TXN001417,ACC0050,87027.99,Swiggy,2025-05-17,Card Skimming,2025-02-12,fraud,High
TXN001418,ACC0007,77749.7,BigBasket,2025-02-05,,,normal,Low
TXN001419,ACC0399,61828.58,Swiggy,2025-05-05,,,normal,Low
TXN001420,ACC0053,23225.51,Zomato,2025-02-25,,,normal,Low
TXN001421,ACC0426,119276.26,Flipkart,2025-02-18,,,normal,High
TXN001422,ACC0214,137408.87,Flipkart,2025-04-28,,,normal,High
TXN001423,ACC0420,138515.29,ATM_Withdrawal,2025-02-03,,,normal,High
TXN001424,ACC0179,103673.05,Swiggy,2025-03-21,,,normal,High
TXN001425,ACC0419,133464.47,BigBasket,2025-04-24,,,normal,High
TXN001426,ACC0089,45737.4,Flipkart,2025-07-01,,,normal,Low
TXN001427,ACC0114,128529.44,Swiggy,2025-02-02,,,normal,High
TXN001428,ACC0353,46148.88,Zomato,2025-02-28,,,normal,Low
TXN001429,ACC0067,63749.52,Flipkart,2025-01-21,Account Takeover,2025-07-01,fraud,High
TXN001430,ACC0040,116215.11,Unknown_POS,2025-01-05,,,normal,High
TXN001431,ACC0022,16217.22,Amazon,2025-02-20,,,normal,Low
TXN001432,ACC0241,136283.97,Amazon,2025-01-31,,,normal,High
TXN001433,ACC0034,100154.58,Flipkart,2025-03-19,,,normal,High
TXN001434,ACC0401,138018.71,Zomato,2025-02-01,,,normal,High
TXN001435,ACC0301,27758.03,BigBasket,2025-02-21,Card Skimming,2025-03-14,fraud,Medium
TXN001436,ACC0015,21876.27,Uber,2025-01-24,,,normal,Low
TXN001437,ACC0486,52208.09,Swiggy,2025-05-29,,,normal,Low
TXN001438,ACC0438,117131.28,Zomato,2025-05-09,,,normal,High
TXN001439,ACC0259,10297.14,Amazon,2025-05-26,,,normal,Low
TXN001440,ACC0271,107385.95,Uber,2025-02-25,,,normal,High
TXN001441,ACC0088,80592.12,Flipkart,2025-07-13,,,normal,Low
TXN001442,ACC0474,138075.55,ATM_Withdrawal,2025-02-24,,,normal,High
TXN001443,ACC0188,88427.62,ATM_Withdrawal,2025-06-28,,,normal,Low
TXN001444,ACC0345,27168.24,BigBasket,2025-01-28,,,normal,Low
TXN001445,ACC0195,32180.39,Zomato,2025-04-19,,,normal,Low
TXN001446,ACC0209,114223.35,BigBasket,2025-01-29,,,normal,High
TXN001447,ACC0064,16591.91,Swiggy,2025-04-30,,,normal,Low
TXN001448,ACC0254,54219.51,Uber,2025-07-15,,,normal,Low
TXN001449,ACC0286,6139.25,BigBasket,2025-07-04,,,normal,Low
TXN001450,ACC0253,57747.93,ATM_Withdrawal,2025-01-30,,,normal,Low
TXN001451,ACC0308,46835.44,ATM_Withdrawal,2025-07-08,,,normal,Low
TXN001452,ACC0116,61121.97,Unknown_POS,2025-05-22,Account Takeover,2025-05-26,fraud,High
TXN001453,ACC0097,134218.46,ATM_Withdrawal,2025-01-18,,,normal,High
TXN001454,ACC0481,55147.84,Amazon,2025-06-23,,,normal,Low
TXN001455,ACC0346,100830.72,Unknown_POS,2025-05-06,,,normal,High
TXN001456,ACC0225,98799.31,Flipkart,2025-05-14,,,normal,Low
TXN001457,ACC0062,59251.98,Flipkart,2025-02-06,,,normal,Low
TXN001458,ACC0380,9753.33,Zomato,2025-02-13,,,normal,Low
TXN001459,ACC0174,89264.38,Unknown_POS,2025-02-21,,,normal,Low
TXN001460,ACC0063,125724.46,ATM_Withdrawal,2025-03-01,,,normal,High
TXN001461,ACC0143,107038.4,Uber,2025-07-15,,,normal,High
TXN001462,ACC0388,120157.59,Unknown_POS,2025-07-22,,,normal,High
TXN001463,ACC0183,100018.22,Unknown_POS,2025-05-02,,,normal,High
TXN001464,ACC0249,41869.65,ATM_Withdrawal,2025-05-11,,,normal,Low
TXN001465,ACC0056,37640.94,ATM_Withdrawal,2025-02-01,,,normal,Low
TXN001466,ACC0119,141363.33,Amazon,2025-06-10,,,normal,High
TXN001467,ACC0051,7975.22,Flipkart,2025-07-08,,,normal,Low
TXN001468,ACC0256,4061.0,Swiggy,2025-06-23,Phishing,2025-02-10,fraud,Medium
TXN001469,ACC0196,101896.69,Swiggy,2025-06-04,,,normal,High
TXN001470,ACC0156,93503.73,Flipkart,2025-06-09,,,normal,Low
TXN001471,ACC0339,78016.34,ATM_Withdrawal,2025-07-12,,,normal,Low
TXN001472,ACC0406,30329.67,ATM_Withdrawal,2025-04-30,,,normal,Low
TXN001473,ACC0252,39286.71,BigBasket,2025-05-10,,,normal,Low
TXN001474,ACC0415,82015.67,Amazon,2025-05-19,Identity Theft,2025-04-12,fraud,High
TXN001475,ACC0221,57575.3,BigBasket,2025-01-31,,,normal,Low
TXN001476,ACC0437,66411.29,Amazon,2025-04-07,,,normal,Low
TXN001477,ACC0017,83522.15,Uber,2025-02-15,,,normal,Low
TXN001478,ACC0453,24663.43,Unknown_POS,2025-06-30,,,normal,Low
TXN001479,ACC0069,107372.69,ATM_Withdrawal,2025-03-21,,,normal,High
TXN001480,ACC0392,85349.84,ATM_Withdrawal,2025-01-29,,,normal,Low
TXN001481,ACC0338,102821.86,ATM_Withdrawal,2025-05-22,,,normal,High
TXN001482,ACC0244,128160.0,Amazon,2025-05-24,,,normal,High
TXN001483,ACC0201,74228.94,Unknown_POS,2025-03-09,,,normal,Low
TXN001484,ACC0316,52946.93,Uber,2025-06-23,,,normal,Low
TXN001485,ACC0165,4270.64,Amazon,2025-01-16,,,normal,Low
TXN001486,ACC0066,52364.07,Amazon,2025-04-04,Account Takeover,2025-02-26,fraud,High
TXN001487,ACC0392,51221.42,Flipkart,2025-06-10,,,normal,Low
TXN001488,ACC0220,148792.23,Unknown_POS,2025-03-30,Card Skimming,2025-05-04,fraud,Critical
TXN001489,ACC0180,99202.94,Zomato,2025-01-15,,,normal,Low
TXN001490,ACC0121,46849.32,Flipkart,2025-06-15,Account Takeover,2025-03-16,fraud,Medium
TXN001491,ACC0467,9871.76,Uber,2025-06-26,,,normal,Low
TXN001492,ACC0059,25508.4,BigBasket,2025-03-28,,,normal,Low
TXN001493,ACC0020,98682.28,Unknown_POS,2025-04-28,,,normal,Low
TXN001494,ACC0291,135216.41,Uber,2025-05-12,,,normal,High
TXN001495,ACC0011,70481.5,Amazon,2025-06-28,,,normal,Low
TXN001496,ACC0163,85574.51,BigBasket,2025-04-07,,,normal,Low
TXN001497,ACC0294,121258.57,Flipkart,2025-01-26,,,normal,High
TXN001498,ACC0354,30925.95,ATM_Withdrawal,2025-06-22,,,normal,Low
TXN001499,ACC0258,114747.34,BigBasket,2025-07-27,,,normal,High
TXN001500,ACC0086,44963.16,Unknown_POS,2025-06-07,,,normal,Low
TXN001501,ACC0104,95334.86,Flipkart,2025-05-08,,,normal,Low
TXN001502,ACC0431,32151.31,Uber,2025-05-18,,,normal,Low
TXN001503,ACC0025,149434.34,Unknown_POS,2025-03-18,,,normal,High
TXN001504,ACC0412,93704.61,Flipkart,2025-02-27,,,normal,Low
TXN001505,ACC0368,14255.31,BigBasket,2025-05-29,,,normal,Low
TXN001506,ACC0140,84985.92,ATM_Withdrawal,2025-01-18,,,normal,Low
TXN001507,ACC0219,52130.11,Flipkart,2025-02-23,,,normal,Low
TXN001508,ACC0334,45311.96,Uber,2025-07-30,,,normal,Low
TXN001509,ACC0222,81015.14,Zomato,2025-06-19,,,normal,Low
TXN001510,ACC0213,37727.16,ATM_Withdrawal,2025-04-13,,,normal,Low
TXN001511,ACC0344,82157.0,Amazon,2025-07-15,Card Skimming,2025-02-01,fraud,High
TXN001512,ACC0322,77457.81,Swiggy,2025-06-30,,,normal,Low
TXN001513,ACC0296,31982.27,ATM_Withdrawal,2025-05-08,,,normal,Low
TXN001514,ACC0138,79931.26,Unknown_POS,2025-06-13,,,normal,Low
TXN001515,ACC0479,109005.93,Amazon,2025-05-25,,,normal,High
TXN001516,ACC0268,54672.99,Swiggy,2025-02-21,Card Skimming,2025-07-11,fraud,High
TXN001517,ACC0124,111977.71,Uber,2025-02-08,,,normal,High
TXN001518,ACC0433,61568.53,Flipkart,2025-04-22,,,normal,Low
TXN001519,ACC0325,126902.75,Uber,2025-02-22,,,normal,High
TXN001520,ACC0422,96924.1,Uber,2025-03-15,,,normal,Low
